"Observation station","Year","Month","Day","Time [Local time]","UV index mean"
"Jyväskylä airport","2016","9","17","00:00","0.5"
"Jyväskylä airport","2016","9","18","00:00","0.6"
"Jyväskylä airport","2016","9","19","00:00","0.5"
"Jyväskylä airport","2016","9","20","00:00","0.4"
"Jyväskylä airport","2016","9","21","00:00","0.4"
"Jyväskylä airport","2016","9","22","00:00","0.2"
"Jyväskylä airport","2016","9","23","00:00","0.2"
"Jyväskylä airport","2016","9","24","00:00","0.2"
"Jyväskylä airport","2016","9","25","00:00","0.2"
"Jyväskylä airport","2016","9","26","00:00","0.3"
"Jyväskylä airport","2016","9","27","00:00","0.4"
"Jyväskylä airport","2016","9","28","00:00","0.2"
"Jyväskylä airport","2016","9","29","00:00","0.2"
"Jyväskylä airport","2016","9","30","00:00","0.2"
"Jyväskylä airport","2016","10","1","00:00","0.2"
"Jyväskylä airport","2016","10","2","00:00","0.3"
"Jyväskylä airport","2016","10","3","00:00","0.3"
"Jyväskylä airport","2016","10","4","00:00","0.2"
"Jyväskylä airport","2016","10","5","00:00","0.3"
"Jyväskylä airport","2016","10","6","00:00","0.3"
"Jyväskylä airport","2016","10","7","00:00","0.3"
"Jyväskylä airport","2016","10","8","00:00","0.2"
"Jyväskylä airport","2016","10","9","00:00","0.2"
"Jyväskylä airport","2016","10","10","00:00","0.2"
"Jyväskylä airport","2016","10","11","00:00","0.1"
"Jyväskylä airport","2016","10","12","00:00","0.1"
"Jyväskylä airport","2016","10","13","00:00","0.1"
"Jyväskylä airport","2016","10","14","00:00","0.1"
"Jyväskylä airport","2016","10","15","00:00","0.1"
"Jyväskylä airport","2016","10","16","00:00","0.1"
"Jyväskylä airport","2016","10","17","00:00","0.1"
"Jyväskylä airport","2016","10","18","00:00","0.1"
"Jyväskylä airport","2016","10","19","00:00","0.1"
"Jyväskylä airport","2016","10","20","00:00","0.1"
"Jyväskylä airport","2016","10","21","00:00","0.1"
"Jyväskylä airport","2016","10","22","00:00","0"
"Jyväskylä airport","2016","10","23","00:00","0.1"
"Jyväskylä airport","2016","10","24","00:00","0.1"
"Jyväskylä airport","2016","10","25","00:00","0.1"
"Jyväskylä airport","2016","10","26","00:00","0.1"
