"Observation station","Year","Month","Day","Time [Local time]","Snow depth [cm]","Average temperature [°C]"
"Salla Naruska","2005","12","10","02:00","21","-3.5"
"Salla Naruska","2005","12","11","02:00","22","-9.8"
"Salla Naruska","2005","12","12","02:00","28","-6.2"
"Salla Naruska","2005","12","13","02:00","30","-9.4"
"Salla Naruska","2005","12","14","02:00","29","-11.2"
"Salla Naruska","2005","12","15","02:00","36","-10.8"
"Salla Naruska","2005","12","16","02:00","43","-8.9"
"Salla Naruska","2005","12","17","02:00","45","-4.5"
"Salla Naruska","2005","12","18","02:00","39","-4.4"
"Salla Naruska","2005","12","19","02:00","37","-8.3"
"Salla Naruska","2005","12","20","02:00","37","-12.6"
"Salla Naruska","2005","12","21","02:00","35","-20.3"
"Salla Naruska","2005","12","22","02:00","37","-21.5"
"Salla Naruska","2005","12","23","02:00","37","-16.6"
"Salla Naruska","2005","12","24","02:00","37","-8.3"
"Salla Naruska","2005","12","25","02:00","40","-6.9"
"Salla Naruska","2005","12","26","02:00","38","-15.3"
"Salla Naruska","2005","12","27","02:00","41","-12.2"
"Salla Naruska","2005","12","28","02:00","39","-8"
"Salla Naruska","2005","12","29","02:00","39","-16.1"
"Salla Naruska","2005","12","30","02:00","39","-19.5"
"Salla Naruska","2005","12","31","02:00","40","-8.7"
"Salla Naruska","2006","1","1","02:00","44","-5.2"
"Salla Naruska","2006","1","2","02:00","47","-3.7"
"Salla Naruska","2006","1","3","02:00","45","-3.6"
"Salla Naruska","2006","1","4","02:00","45","-5.3"
"Salla Naruska","2006","1","5","02:00","44","-1.6"
"Salla Naruska","2006","1","6","02:00","45","-4.4"
"Salla Naruska","2006","1","7","02:00","42","-8"
"Salla Naruska","2006","1","8","02:00","43","-7.4"
"Salla Naruska","2006","1","9","02:00","44","-11"
"Salla Naruska","2006","1","10","02:00","42","-3.7"
"Salla Naruska","2006","1","11","02:00","41","-1.7"
"Salla Naruska","2006","1","12","02:00","40","0.2"
"Salla Naruska","2006","1","13","02:00","43","-5.3"
"Salla Naruska","2006","1","14","02:00","45","-6.5"
"Salla Naruska","2006","1","15","02:00","42","-10.1"
"Salla Naruska","2006","1","16","02:00","36","-14.1"
"Salla Naruska","2006","1","17","02:00","45","-21.4"
"Salla Naruska","2006","1","18","02:00","45","-32.8"
"Salla Naruska","2006","1","19","02:00","45","-37.3"
"Salla Naruska","2006","1","20","02:00","45","-35.2"
"Salla Naruska","2006","1","21","02:00","45","-32.7"
"Salla Naruska","2006","1","22","02:00","45","-28"
"Salla Naruska","2006","1","23","02:00","55","-8.1"
"Salla Naruska","2006","1","24","02:00","52","-7.4"
"Salla Naruska","2006","1","25","02:00","50","-7.3"
"Salla Naruska","2006","1","26","02:00","57","-4.6"
"Salla Naruska","2006","1","27","02:00","56","-1.5"
"Salla Naruska","2006","1","28","02:00","61","-7.7"
"Salla Naruska","2006","1","29","02:00","63","-17.9"
"Salla Naruska","2006","1","30","02:00","62","-18.6"
"Salla Naruska","2006","1","31","02:00","60","-14.4"
"Salla Naruska","2006","2","1","02:00","63","-17.9"
"Salla Naruska","2006","2","2","02:00","66","-20.1"
"Salla Naruska","2006","2","3","02:00","65","-25.8"
"Salla Naruska","2006","2","4","02:00","64","-26.3"
"Salla Naruska","2006","2","5","02:00","63","-22.4"
"Salla Naruska","2006","2","6","02:00","63","-32.9"
"Salla Naruska","2006","2","7","02:00","63","-22"
"Salla Naruska","2006","2","8","02:00","63","-13.1"
"Salla Naruska","2006","2","9","02:00","61","-10.8"
"Salla Naruska","2006","2","10","02:00","60","-10.1"
"Salla Naruska","2006","2","11","02:00","64","-14.7"
"Salla Naruska","2006","2","12","02:00","64","-15.4"
"Salla Naruska","2006","2","13","02:00","61","-8.6"
"Salla Naruska","2006","2","14","02:00","64","-22"
"Salla Naruska","2006","2","15","02:00","63","-8.9"
"Salla Naruska","2006","2","16","02:00","63","-8.1"
"Salla Naruska","2006","2","17","02:00","63","-16.2"
"Salla Naruska","2006","2","18","02:00","64","-18.8"
"Salla Naruska","2006","2","19","02:00","65","-15"
"Salla Naruska","2006","2","20","02:00","66","-11.3"
"Salla Naruska","2006","2","21","02:00","70","-18.2"
"Salla Naruska","2006","2","22","02:00","71","-8.5"
"Salla Naruska","2006","2","23","02:00","68","-5.5"
"Salla Naruska","2006","2","24","02:00","69","-3.7"
"Salla Naruska","2006","2","25","02:00","69","-9.6"
"Salla Naruska","2006","2","26","02:00","68","-20.3"
"Salla Naruska","2006","2","27","02:00","67","-21.1"
"Salla Naruska","2006","2","28","02:00","67","-21.9"
"Salla Naruska","2006","3","1","02:00","68","-18.6"
"Salla Naruska","2006","3","2","02:00","69","-23.1"
"Salla Naruska","2006","3","3","02:00","69","-27.5"
"Salla Naruska","2006","3","4","02:00","68","-25.9"
"Salla Naruska","2006","3","5","02:00","67","-16.7"
"Salla Naruska","2006","3","6","02:00","67","-25"
"Salla Naruska","2006","3","7","02:00","67","-25.6"
"Salla Naruska","2006","3","8","02:00","68","-16.4"
"Salla Naruska","2006","3","9","02:00","67","-12.3"
"Salla Naruska","2006","3","10","02:00","70","-13"
"Salla Naruska","2006","3","11","02:00","70","-8.3"
"Salla Naruska","2006","3","12","02:00","69","-8.3"
"Salla Naruska","2006","3","13","02:00","69","-10.7"
"Salla Naruska","2006","3","14","02:00","68","-10.6"
"Salla Naruska","2006","3","15","02:00","68","-10.2"
"Salla Naruska","2006","3","16","02:00","68","-2.2"
"Salla Naruska","2006","3","17","02:00","67","-0.9"
"Salla Naruska","2006","3","18","02:00","71","-1.4"
"Salla Naruska","2006","3","19","02:00","72","-8.3"
"Salla Naruska","2006","3","20","02:00","70","-8.2"
"Salla Naruska","2006","3","21","02:00","73","-7.6"
"Salla Naruska","2006","3","22","02:00","73","-7"
"Salla Naruska","2006","3","23","02:00","75","-6.1"
"Salla Naruska","2006","3","24","02:00","74","-9.6"
"Salla Naruska","2006","3","25","02:00","74","-14.5"
"Salla Naruska","2006","3","26","02:00","74","-15.6"
"Salla Naruska","2006","3","27","03:00","74","-15"
"Salla Naruska","2006","3","28","03:00","74","-16.6"
"Salla Naruska","2006","3","29","03:00","74","-14.8"
"Salla Naruska","2006","3","30","03:00","74","-15.7"
"Salla Naruska","2006","3","31","03:00","73","-12.1"
"Salla Naruska","2006","4","1","03:00","78","-3.6"
"Salla Naruska","2006","4","2","03:00","92","-3.8"
"Salla Naruska","2006","4","3","03:00","90","-2.9"
"Salla Naruska","2006","4","4","03:00","92","-2"
"Salla Naruska","2006","4","5","03:00","95","-0.7"
"Salla Naruska","2006","4","6","03:00","89","0.6"
"Salla Naruska","2006","4","7","03:00","87","-0.7"
"Salla Naruska","2006","4","8","03:00","87","-1.5"
"Salla Naruska","2006","4","9","03:00","88","2.8"
"Salla Naruska","2006","4","10","03:00","82","3.5"
"Salla Naruska","2006","4","11","03:00","80","0.9"
"Salla Naruska","2006","4","12","03:00","90","0.4"
"Salla Naruska","2006","4","13","03:00","76","1.2"
"Salla Naruska","2006","4","14","03:00","75","1.8"
"Salla Naruska","2006","4","15","03:00","73","-0.4"
"Salla Naruska","2006","4","16","03:00","73","-0.8"
"Salla Naruska","2006","4","17","03:00","72","2.5"
"Salla Naruska","2006","4","18","03:00","68","1.7"
"Salla Naruska","2006","4","19","03:00","66","0.9"
"Salla Naruska","2006","4","20","03:00","66","1.1"
"Salla Naruska","2006","4","21","03:00","62","0.9"
"Salla Naruska","2006","4","22","03:00","52","-0.2"
"Salla Naruska","2006","4","23","03:00","57","1.7"
"Salla Naruska","2006","4","24","03:00","54","3.9"
"Salla Naruska","2006","4","25","03:00","50","4.8"
"Salla Naruska","2006","4","26","03:00","47","5.2"
"Salla Naruska","2006","4","27","03:00","42","5"
"Salla Naruska","2006","4","28","03:00","38","3.4"
"Salla Naruska","2006","4","29","03:00","36","2.6"
"Salla Naruska","2006","4","30","03:00","34","3.3"
"Salla Naruska","2006","5","1","03:00","30","4.2"
"Salla Naruska","2006","5","2","03:00","27","5.6"
"Salla Naruska","2006","5","3","03:00","22","7.5"
"Salla Naruska","2006","5","4","03:00","15","5.9"
"Salla Naruska","2006","5","5","03:00","11","7.8"
"Salla Naruska","2006","5","6","03:00","3","9.8"
"Salla Naruska","2006","5","7","03:00","1","11.4"
"Salla Naruska","2006","5","8","03:00","-1","9.2"
"Salla Naruska","2006","5","9","03:00","-1","1.6"
"Salla Naruska","2006","5","10","03:00","-1","4.9"
"Salla Naruska","2006","5","11","03:00","-1","6.9"
"Salla Naruska","2006","5","12","03:00","-1","3.5"
"Salla Naruska","2006","5","13","03:00","-1","6"
"Salla Naruska","2006","5","14","03:00","-1","0.8"
"Salla Naruska","2006","5","15","03:00","-1","-0.9"
"Salla Naruska","2006","5","16","03:00","1","-1.2"
"Salla Naruska","2006","5","17","03:00","-1","0.1"
"Salla Naruska","2006","5","18","03:00","-1","1"
"Salla Naruska","2006","5","19","03:00","-1","6.1"
"Salla Naruska","2006","5","20","03:00","-1","10.2"
"Salla Naruska","2006","5","21","03:00","-1","8.4"
"Salla Naruska","2006","5","22","03:00","-1","10.3"
"Salla Naruska","2006","5","23","03:00","-1","8.1"
"Salla Naruska","2006","5","24","03:00","-1","5.5"
"Salla Naruska","2006","5","25","03:00","-1","3.2"
"Salla Naruska","2006","5","26","03:00","-1","1.9"
"Salla Naruska","2006","5","27","03:00","-1","3.7"
"Salla Naruska","2006","5","28","03:00","-1","7.7"
"Salla Naruska","2006","5","29","03:00","-1","8.6"
"Salla Naruska","2006","5","30","03:00","-1","7.3"
"Salla Naruska","2006","5","31","03:00","-1","5.5"
"Salla Naruska","2006","6","1","03:00","-1","7.6"
"Salla Naruska","2006","6","2","03:00","-1","5.8"
"Salla Naruska","2006","6","3","03:00","-1","8.7"
"Salla Naruska","2006","6","4","03:00","-1","8.1"
"Salla Naruska","2006","6","5","03:00","-1","5.3"
"Salla Naruska","2006","6","6","03:00","-1","5"
"Salla Naruska","2006","6","7","03:00","-1","8"
"Salla Naruska","2006","6","8","03:00","-1","10.2"
"Salla Naruska","2006","6","9","03:00","-1","9.6"
"Salla Naruska","2006","6","10","03:00","-1","8.7"
"Salla Naruska","2006","6","11","03:00","-1","11.5"
"Salla Naruska","2006","6","12","03:00","-1","17.3"
"Salla Naruska","2006","6","13","03:00","-1","20.7"
"Salla Naruska","2006","6","14","03:00","-1","16.7"
"Salla Naruska","2006","6","15","03:00","-1","11.9"
"Salla Naruska","2006","6","16","03:00","-1","14.6"
"Salla Naruska","2006","6","17","03:00","-1","14.6"
"Salla Naruska","2006","6","18","03:00","-1","16.7"
"Salla Naruska","2006","6","19","03:00","-1","19.3"
"Salla Naruska","2006","6","20","03:00","-1","19.2"
"Salla Naruska","2006","6","21","03:00","-1","18"
"Salla Naruska","2006","6","22","03:00","-1","18.1"
"Salla Naruska","2006","6","23","03:00","-1","16.9"
"Salla Naruska","2006","6","24","03:00","-1","14.5"
"Salla Naruska","2006","6","25","03:00","-1","14.9"
"Salla Naruska","2006","6","26","03:00","-1","13.7"
"Salla Naruska","2006","6","27","03:00","-1","11"
"Salla Naruska","2006","6","28","03:00","-1","12.1"
"Salla Naruska","2006","6","29","03:00","-1","11.3"
"Salla Naruska","2006","6","30","03:00","-1","11.8"
"Salla Naruska","2006","7","1","03:00","-1","15.9"
"Salla Naruska","2006","7","2","03:00","-1","16"
"Salla Naruska","2006","7","3","03:00","-1","16.8"
"Salla Naruska","2006","7","4","03:00","-1","13.1"
"Salla Naruska","2006","7","5","03:00","-1","10.8"
"Salla Naruska","2006","7","6","03:00","-1","15"
"Salla Naruska","2006","7","7","03:00","-1","15.2"
"Salla Naruska","2006","7","8","03:00","-1","17.6"
"Salla Naruska","2006","7","9","03:00","-1","20"
"Salla Naruska","2006","7","10","03:00","-1","18.5"
"Salla Naruska","2006","7","11","03:00","-1","16.8"
"Salla Naruska","2006","7","12","03:00","-1","14.1"
"Salla Naruska","2006","7","13","03:00","-1","14.4"
"Salla Naruska","2006","7","14","03:00","-1","11.9"
"Salla Naruska","2006","7","15","03:00","-1","10.1"
"Salla Naruska","2006","7","16","03:00","-1","12.4"
"Salla Naruska","2006","7","17","03:00","-1","15.4"
"Salla Naruska","2006","7","18","03:00","-1","10.5"
"Salla Naruska","2006","7","19","03:00","-1","7.8"
"Salla Naruska","2006","7","20","03:00","-1","8"
"Salla Naruska","2006","7","21","03:00","-1","9.4"
"Salla Naruska","2006","7","22","03:00","-1","11.3"
"Salla Naruska","2006","7","23","03:00","-1","13.9"
"Salla Naruska","2006","7","24","03:00","-1","12.7"
"Salla Naruska","2006","7","25","03:00","-1","9.3"
"Salla Naruska","2006","7","26","03:00","-1","8.5"
"Salla Naruska","2006","7","27","03:00","-","7.7"
"Salla Naruska","2006","7","28","03:00","-1","7.5"
"Salla Naruska","2006","7","29","03:00","-1","9.7"
"Salla Naruska","2006","7","30","03:00","-","10.2"
"Salla Naruska","2006","7","31","03:00","-1","14.3"
"Salla Naruska","2006","8","1","03:00","-1","12.8"
"Salla Naruska","2006","8","2","03:00","-1","14.6"
"Salla Naruska","2006","8","3","03:00","-","14.7"
"Salla Naruska","2006","8","4","03:00","-1","13.1"
"Salla Naruska","2006","8","5","03:00","-1","8.1"
"Salla Naruska","2006","8","6","03:00","-1","12.2"
"Salla Naruska","2006","8","7","03:00","-1","12.1"
"Salla Naruska","2006","8","8","03:00","-1","16"
"Salla Naruska","2006","8","9","03:00","-1","15.7"
"Salla Naruska","2006","8","10","03:00","-1","15.6"
"Salla Naruska","2006","8","11","03:00","-1","13.7"
"Salla Naruska","2006","8","12","03:00","-1","14.3"
"Salla Naruska","2006","8","13","03:00","-1","14.9"
"Salla Naruska","2006","8","14","03:00","-1","14.8"
"Salla Naruska","2006","8","15","03:00","-1","13.2"
"Salla Naruska","2006","8","16","03:00","-1","9.8"
"Salla Naruska","2006","8","17","03:00","-1","9.7"
"Salla Naruska","2006","8","18","03:00","-1","13.1"
"Salla Naruska","2006","8","19","03:00","-1","10.1"
"Salla Naruska","2006","8","20","03:00","-1","10.6"
"Salla Naruska","2006","8","21","03:00","-1","11.2"
"Salla Naruska","2006","8","22","03:00","-1","13.3"
"Salla Naruska","2006","8","23","03:00","-1","11.2"
"Salla Naruska","2006","8","24","03:00","-1","12.1"
"Salla Naruska","2006","8","25","03:00","-1","13.3"
"Salla Naruska","2006","8","26","03:00","-1","11.4"
"Salla Naruska","2006","8","27","03:00","-1","12.3"
"Salla Naruska","2006","8","28","03:00","-1","12.8"
"Salla Naruska","2006","8","29","03:00","-1","14.4"
"Salla Naruska","2006","8","30","03:00","-1","14.5"
"Salla Naruska","2006","8","31","03:00","-1","13.4"
"Salla Naruska","2006","9","1","03:00","-1","11.1"
"Salla Naruska","2006","9","2","03:00","-1","10.7"
"Salla Naruska","2006","9","3","03:00","-1","10.9"
"Salla Naruska","2006","9","4","03:00","-1","12.8"
"Salla Naruska","2006","9","5","03:00","-1","10.7"
"Salla Naruska","2006","9","6","03:00","-1","8.4"
"Salla Naruska","2006","9","7","03:00","-1","8.4"
"Salla Naruska","2006","9","8","03:00","-1","6.7"
"Salla Naruska","2006","9","9","03:00","-1","7.9"
"Salla Naruska","2006","9","10","03:00","-1","8.2"
"Salla Naruska","2006","9","11","03:00","-1","5.5"
"Salla Naruska","2006","9","12","03:00","-1","7.8"
"Salla Naruska","2006","9","13","03:00","-1","9"
"Salla Naruska","2006","9","14","03:00","-1","4.1"
"Salla Naruska","2006","9","15","03:00","-1","4.6"
"Salla Naruska","2006","9","16","03:00","-1","8.4"
"Salla Naruska","2006","9","17","03:00","-1","10.9"
"Salla Naruska","2006","9","18","03:00","-1","11.5"
"Salla Naruska","2006","9","19","03:00","-1","10.9"
"Salla Naruska","2006","9","20","03:00","-1","9.3"
"Salla Naruska","2006","9","21","03:00","-1","2.2"
"Salla Naruska","2006","9","22","03:00","-1","2.8"
"Salla Naruska","2006","9","23","03:00","-1","1.8"
"Salla Naruska","2006","9","24","03:00","-1","5.3"
"Salla Naruska","2006","9","25","03:00","-1","0.9"
"Salla Naruska","2006","9","26","03:00","-1","0.2"
"Salla Naruska","2006","9","27","03:00","-1","-1.4"
"Salla Naruska","2006","9","28","03:00","-1","-2.6"
"Salla Naruska","2006","9","29","03:00","-1","-0.5"
"Salla Naruska","2006","9","30","03:00","-1","-0.3"
"Salla Naruska","2006","10","1","03:00","-1","1.4"
"Salla Naruska","2006","10","2","03:00","-1","1.3"
"Salla Naruska","2006","10","3","03:00","-","2.9"
"Salla Naruska","2006","10","4","03:00","-1","1.9"
"Salla Naruska","2006","10","5","03:00","-1","2.1"
"Salla Naruska","2006","10","6","03:00","-1","1.8"
"Salla Naruska","2006","10","7","03:00","-1","3.8"
"Salla Naruska","2006","10","8","03:00","-1","8.2"
"Salla Naruska","2006","10","9","03:00","-1","4.8"
"Salla Naruska","2006","10","10","03:00","-1","2.7"
"Salla Naruska","2006","10","11","03:00","-1","3.2"
"Salla Naruska","2006","10","12","03:00","-1","4.3"
"Salla Naruska","2006","10","13","03:00","-1","2.9"
"Salla Naruska","2006","10","14","03:00","-1","3.1"
"Salla Naruska","2006","10","15","03:00","-1","0.4"
"Salla Naruska","2006","10","16","03:00","1","2.8"
"Salla Naruska","2006","10","17","03:00","-1","0.8"
"Salla Naruska","2006","10","18","03:00","3","-0.6"
"Salla Naruska","2006","10","19","03:00","2","-6.6"
"Salla Naruska","2006","10","20","03:00","3","-10"
"Salla Naruska","2006","10","21","03:00","4","-8.6"
"Salla Naruska","2006","10","22","03:00","6","-5.5"
"Salla Naruska","2006","10","23","03:00","6","-11.1"
"Salla Naruska","2006","10","24","03:00","6","-6.4"
"Salla Naruska","2006","10","25","03:00","6","-2.9"
"Salla Naruska","2006","10","26","03:00","8","-3.3"
"Salla Naruska","2006","10","27","03:00","8","-5"
"Salla Naruska","2006","10","28","03:00","8","-2.7"
"Salla Naruska","2006","10","29","03:00","8","-6.4"
"Salla Naruska","2006","10","30","02:00","8","-9.7"
"Salla Naruska","2006","10","31","02:00","7","-14.5"
"Salla Naruska","2006","11","1","02:00","8","-13.6"
"Salla Naruska","2006","11","2","02:00","8","-21.1"
"Salla Naruska","2006","11","3","02:00","8","-23"
"Salla Naruska","2006","11","4","02:00","8","-21.1"
"Salla Naruska","2006","11","5","02:00","8","-23"
"Salla Naruska","2006","11","6","02:00","8","-20.3"
"Salla Naruska","2006","11","7","02:00","8","-8.6"
"Salla Naruska","2006","11","8","02:00","8","-12.5"
"Salla Naruska","2006","11","9","02:00","8","-10.9"
"Salla Naruska","2006","11","10","02:00","12","-11.9"
"Salla Naruska","2006","11","11","02:00","11","-10.6"
"Salla Naruska","2006","11","12","02:00","10","-10.7"
"Salla Naruska","2006","11","13","02:00","11","-9.4"
"Salla Naruska","2006","11","14","02:00","11","-10.3"
"Salla Naruska","2006","11","15","02:00","9","-5.5"
"Salla Naruska","2006","11","16","02:00","11","-3.8"
"Salla Naruska","2006","11","17","02:00","10","-4.4"
"Salla Naruska","2006","11","18","02:00","23","-0.1"
"Salla Naruska","2006","11","19","02:00","23","0.3"
"Salla Naruska","2006","11","20","02:00","22","0.3"
"Salla Naruska","2006","11","21","02:00","21","0.4"
"Salla Naruska","2006","11","22","02:00","21","1"
"Salla Naruska","2006","11","23","02:00","20","1.5"
"Salla Naruska","2006","11","24","02:00","19","0.3"
"Salla Naruska","2006","11","25","02:00","22","0.8"
"Salla Naruska","2006","11","26","02:00","19","2.8"
"Salla Naruska","2006","11","27","02:00","13","2.2"
"Salla Naruska","2006","11","28","02:00","12","-1.1"
"Salla Naruska","2006","11","29","02:00","7","-1.2"
"Salla Naruska","2006","11","30","02:00","7","0.7"
"Salla Naruska","2006","12","1","02:00","8","-1.6"
"Salla Naruska","2006","12","2","02:00","-","-1.3"
"Salla Naruska","2006","12","3","02:00","11","-0.7"
"Salla Naruska","2006","12","4","02:00","15","-2.6"
"Salla Naruska","2006","12","5","02:00","24","-3.8"
"Salla Naruska","2006","12","6","02:00","26","-4.4"
"Salla Naruska","2006","12","7","02:00","28","-7.3"
"Salla Naruska","2006","12","8","02:00","26","-7"
"Salla Naruska","2006","12","9","02:00","28","0.5"
"Salla Naruska","2006","12","10","02:00","27","1.3"
"Salla Naruska","2006","12","11","02:00","24","1.3"
"Salla Naruska","2006","12","12","02:00","22","1.5"
"Salla Naruska","2006","12","13","02:00","21","1.8"
"Salla Naruska","2006","12","14","02:00","19","-0.4"
"Salla Naruska","2006","12","15","02:00","19","-2.9"
"Salla Naruska","2006","12","16","02:00","18","-9.9"
"Salla Naruska","2006","12","17","02:00","19","-15.2"
"Salla Naruska","2006","12","18","02:00","19","-14.7"
"Salla Naruska","2006","12","19","02:00","19","-17.2"
"Salla Naruska","2006","12","20","02:00","19","-14.7"
"Salla Naruska","2006","12","21","02:00","17","-1.1"
"Salla Naruska","2006","12","22","02:00","16","0.4"
"Salla Naruska","2006","12","23","02:00","22","-3.9"
"Salla Naruska","2006","12","24","02:00","21","-7.8"
"Salla Naruska","2006","12","25","02:00","21","-15.6"
"Salla Naruska","2006","12","26","02:00","19","-4.1"
"Salla Naruska","2006","12","27","02:00","24","-4.7"
"Salla Naruska","2006","12","28","02:00","26","-4.5"
"Salla Naruska","2006","12","29","02:00","25","-9.8"
"Salla Naruska","2006","12","30","02:00","26","-11.2"
"Salla Naruska","2006","12","31","02:00","25","-2.1"
"Salla Naruska","2007","1","1","02:00","23","-1.2"
"Salla Naruska","2007","1","2","02:00","27","-10.9"
"Salla Naruska","2007","1","3","02:00","28","-8.2"
"Salla Naruska","2007","1","4","02:00","29","-4.5"
"Salla Naruska","2007","1","5","02:00","35","-3.2"
"Salla Naruska","2007","1","6","02:00","45","-8.6"
"Salla Naruska","2007","1","7","02:00","46","-13"
"Salla Naruska","2007","1","8","02:00","44","-2.2"
"Salla Naruska","2007","1","9","02:00","42","0.6"
"Salla Naruska","2007","1","10","02:00","43","-0.6"
"Salla Naruska","2007","1","11","02:00","48","-19.7"
"Salla Naruska","2007","1","12","02:00","48","-26.3"
"Salla Naruska","2007","1","13","02:00","46","-9"
"Salla Naruska","2007","1","14","02:00","48","-12"
"Salla Naruska","2007","1","15","02:00","46","-11.3"
"Salla Naruska","2007","1","16","02:00","46","-10.5"
"Salla Naruska","2007","1","17","02:00","55","-6.9"
"Salla Naruska","2007","1","18","02:00","53","-8.3"
"Salla Naruska","2007","1","19","02:00","50","-11.3"
"Salla Naruska","2007","1","20","02:00","50","-17.3"
"Salla Naruska","2007","1","21","02:00","-","-19.5"
"Salla Naruska","2007","1","22","02:00","58","-24.7"
"Salla Naruska","2007","1","23","02:00","54","-20.9"
"Salla Naruska","2007","1","24","02:00","53","-29.8"
"Salla Naruska","2007","1","25","02:00","55","-14.3"
"Salla Naruska","2007","1","26","02:00","50","-5.8"
"Salla Naruska","2007","1","27","02:00","-","-10.6"
"Salla Naruska","2007","1","28","02:00","54","-14.7"
"Salla Naruska","2007","1","29","02:00","53","-30.2"
"Salla Naruska","2007","1","30","02:00","52","-26.5"
"Salla Naruska","2007","1","31","02:00","52","-20.6"
"Salla Naruska","2007","2","1","02:00","52","-20.3"
"Salla Naruska","2007","2","2","02:00","50","-17.5"
"Salla Naruska","2007","2","3","02:00","65","-13.9"
"Salla Naruska","2007","2","4","02:00","63","-26.9"
"Salla Naruska","2007","2","5","02:00","61","-31.1"
"Salla Naruska","2007","2","6","02:00","59","-33.6"
"Salla Naruska","2007","2","7","02:00","59","-26.5"
"Salla Naruska","2007","2","8","02:00","59","-28.6"
"Salla Naruska","2007","2","9","02:00","61","-13.6"
"Salla Naruska","2007","2","10","02:00","65","-17.5"
"Salla Naruska","2007","2","11","02:00","65","-27.5"
"Salla Naruska","2007","2","12","02:00","64","-26.4"
"Salla Naruska","2007","2","13","02:00","67","-18.2"
"Salla Naruska","2007","2","14","02:00","66","-21.3"
"Salla Naruska","2007","2","15","02:00","65","-27.4"
"Salla Naruska","2007","2","16","02:00","64","-21.9"
"Salla Naruska","2007","2","17","02:00","69","-16.9"
"Salla Naruska","2007","2","18","02:00","71","-20.5"
"Salla Naruska","2007","2","19","02:00","70","-21.5"
"Salla Naruska","2007","2","20","02:00","69","-16.3"
"Salla Naruska","2007","2","21","02:00","66","-18.8"
"Salla Naruska","2007","2","22","02:00","67","-25.3"
"Salla Naruska","2007","2","23","02:00","66","-22.7"
"Salla Naruska","2007","2","24","02:00","66","-19.6"
"Salla Naruska","2007","2","25","02:00","67","-13.3"
"Salla Naruska","2007","2","26","02:00","66","-11.8"
"Salla Naruska","2007","2","27","02:00","65","-15.5"
"Salla Naruska","2007","2","28","02:00","68","-17.7"
"Salla Naruska","2007","3","1","02:00","69","-10.8"
"Salla Naruska","2007","3","2","02:00","70","-2.7"
"Salla Naruska","2007","3","3","02:00","71","-10.2"
"Salla Naruska","2007","3","4","02:00","70","-17.1"
"Salla Naruska","2007","3","5","02:00","69","-10.5"
"Salla Naruska","2007","3","6","02:00","70","-3.8"
"Salla Naruska","2007","3","7","02:00","70","-2.9"
"Salla Naruska","2007","3","8","02:00","70","-1.7"
"Salla Naruska","2007","3","9","02:00","78","-1.5"
"Salla Naruska","2007","3","10","02:00","86","-1.6"
"Salla Naruska","2007","3","11","02:00","90","-1.3"
"Salla Naruska","2007","3","12","02:00","88","-1.1"
"Salla Naruska","2007","3","13","02:00","86","-1.8"
"Salla Naruska","2007","3","14","02:00","85","-0.5"
"Salla Naruska","2007","3","15","02:00","83","-3.3"
"Salla Naruska","2007","3","16","02:00","83","0.4"
"Salla Naruska","2007","3","17","02:00","85","-5.1"
"Salla Naruska","2007","3","18","02:00","85","-2.4"
"Salla Naruska","2007","3","19","02:00","85","-0.7"
"Salla Naruska","2007","3","20","02:00","82","0.1"
"Salla Naruska","2007","3","21","02:00","83","-4.7"
"Salla Naruska","2007","3","22","02:00","81","-3.2"
"Salla Naruska","2007","3","23","02:00","82","-2.2"
"Salla Naruska","2007","3","24","02:00","82","-2.7"
"Salla Naruska","2007","3","25","02:00","83","0"
"Salla Naruska","2007","3","26","03:00","80","-1.1"
"Salla Naruska","2007","3","27","03:00","79","-0.7"
"Salla Naruska","2007","3","28","03:00","78","-1.4"
"Salla Naruska","2007","3","29","03:00","77","-0.9"
"Salla Naruska","2007","3","30","03:00","76","0.2"
"Salla Naruska","2007","3","31","03:00","76","-3.6"
"Salla Naruska","2007","4","1","03:00","76","-0.8"
"Salla Naruska","2007","4","2","03:00","76","1.9"
"Salla Naruska","2007","4","3","03:00","74","-6.7"
"Salla Naruska","2007","4","4","03:00","73","-8.8"
"Salla Naruska","2007","4","5","03:00","79","-1.7"
"Salla Naruska","2007","4","6","03:00","77","-4.6"
"Salla Naruska","2007","4","7","03:00","77","-9.8"
"Salla Naruska","2007","4","8","03:00","77","-7.9"
"Salla Naruska","2007","4","9","03:00","77","-11.8"
"Salla Naruska","2007","4","10","03:00","76","-7.5"
"Salla Naruska","2007","4","11","03:00","77","-1.4"
"Salla Naruska","2007","4","12","03:00","79","0.5"
"Salla Naruska","2007","4","13","03:00","76","-2.5"
"Salla Naruska","2007","4","14","03:00","75","2.9"
"Salla Naruska","2007","4","15","03:00","73","4.6"
"Salla Naruska","2007","4","16","03:00","70","4.6"
"Salla Naruska","2007","4","17","03:00","61","2.9"
"Salla Naruska","2007","4","18","03:00","57","0.1"
"Salla Naruska","2007","4","19","03:00","59","-0.7"
"Salla Naruska","2007","4","20","03:00","56","-1.6"
"Salla Naruska","2007","4","21","03:00","55","1.4"
"Salla Naruska","2007","4","22","03:00","54","-0.1"
"Salla Naruska","2007","4","23","03:00","55","0.8"
"Salla Naruska","2007","4","24","03:00","53","1.6"
"Salla Naruska","2007","4","25","03:00","51","3.2"
"Salla Naruska","2007","4","26","03:00","47","4.2"
